Inventory_ID,Inventory_UPC,Supplier_ID,Supplier_Input_Date,Supplier_Name,Supplier_Price,Inventory_Qty,Inventory_Who_Created,Inventory_When_Created,Supplier_Invoice_No,VENDOR,IMPORT_ID,LAST_INVENTORY_QTY
385,110818090139,,2/23/2012,SALE,25.00,-2,,,6257,,,-7
386,110108090739,,2/23/2012,SALE,47.00,-3,,,6257,,,-2346
387,071008114339,,2/23/2012,SALE,19.00,-1,,,32071,,,-89
388,111123123129,,2/23/2012,SALE,50.45,-1,,,8618,,,-201
389,071008114339,,2/23/2012,SALE,33.00,-1,,,0100,,,-90
390,070129151429,,2/23/2012,SALE,22.00,-2,,,0100,,,-344
391,111123123129,,2/23/2012,SALE,50.45,-5,,,2613,,,-206
392,070129151429,,2/24/2012,SALE,22.00,-3,,,0100,,,-347
393,080829100449,,2/24/2012,SALE,11.00,-10,,,0100,,,-335
394,110108090739,,2/25/2012,SALE,47.00,-40,,,43180,,,-2386
395,071219103209,,2/25/2012,SALE,29.00,-1,,,2220,,,-22
396,071008114339,,2/25/2012,SALE,19.00,-1,,,0100,,,-91
397,080829100449,,2/25/2012,SALE,11.00,-1,,,5488,,,-336
398,080829100449,,2/25/2012,VOID,11.00,1,,,5488,,,-335
399,071008114339,,2/25/2012,VOID,19.00,1,,,0100,,,-90
400,071008114339,,2/25/2012,SALE,23.00,-1,,,0100,,,-91
401,080829100449,,2/26/2012,SALE,11.00,-5,,,0100,,,-340
402,071008114339,,2/26/2012,SALE,23.00,-1,,,0100,,,-92
403,110108090739,,2/27/2012,SALE,46.00,-10,,,9005,,,-2396
404,120209083659,,2/27/2012,SALE,112.00,-10,,,9005,,,-20
405,111123123129,,2/27/2012,SALE,50.16,-2,,,5201,,,-208
406,110108090739,,2/27/2012,SALE,46.00,-25,,,5201,,,-2421
407,110108090739,,2/27/2012,SALE,46.00,-54,,,0505,,,-2475
408,080829100449,,2/27/2012,SALE,10.00,-5,,,0430,,,-345
409,090227090009,,2/27/2012,SALE,75.00,-1,,,2613,,,-37
410,081220155739,,2/27/2012,SALE,45.00,-1,,,0100,,,-15
411,071219103209,,2/28/2012,SALE,28.00,-1,,,2220,,,-23
412,070423092559,,2/28/2012,SALE,0.00,-5,,,2220,,,-812
413,080829100449,,2/28/2012,SALE,11.00,-5,,,0100,,,-350
414,070129151429,,2/28/2012,SALE,22.00,-1,,,0100,,,-348
415,071008114339,,2/28/2012,SALE,19.00,-1,,,0100,,,-93
416,070130151559,,2/28/2012,SALE,38.00,-1,,,0100,,,-11
417,080829100449,,2/28/2012,VOID,11.00,5,,,0100,,,-345
418,070129151429,,2/28/2012,VOID,22.00,1,,,0100,,,-347
419,071008114339,,2/28/2012,VOID,19.00,1,,,0100,,,-92
420,070130151559,,2/28/2012,VOID,38.00,1,,,0100,,,-10
421,071008114339,,2/28/2012,SALE,19.00,-1,,,0100,,,-93
422,070130151559,,2/28/2012,SALE,38.00,-1,,,0100,,,-11
423,080829100449,,2/28/2012,SALE,11.00,-2,,,0100,,,-347
424,070129151429,,2/28/2012,SALE,22.00,-1,,,0100,,,-348
425,100913153649,,2/28/2012,SALE,4.00,-220,,,6100,,,-560
426,071008114339,,2/28/2012,SALE,19.00,-1,,,3401,,,-94
427,080829100449,,2/29/2012,SALE,11.00,-5,,,0100,,,-352
428,071008114339,,2/29/2012,SALE,19.00,-1,,,0100,,,-95
429,081219114749,,3/1/2012,SALE,28.00,-1,,,32071,,,-49
430,081220155739,,3/1/2012,SALE,45.00,-1,,,3401,,,-16
431,070423092559,,3/1/2012,SALE,22.00,-1,,,3401,,,-813
432,111123123129,,3/1/2012,SALE,50.16,-1,,,3401,,,-209
433,070423092559,,3/2/2012,SALE,0.00,-1,,,1577,,,-814
434,071008114339,,3/2/2012,SALE,19.00,-1,,,0100,,,-96
435,080829100449,,3/2/2012,SALE,11.00,-5,,,0100,,,-357
436,110108090739,,3/2/2012,SALE,46.00,-3,,,7256,,,-2478
437,071008114339,,3/3/2012,SALE,19.00,-1,,,5488,,,-97
438,080829100449,,3/3/2012,SALE,11.00,-5,,,0100,,,-362
439,081219114749,,3/3/2012,SALE,28.00,-1,,,9093,,,-50
440,071219103209,,3/3/2012,SALE,28.00,-1,,,2220,,,-24
441,071008114339,,3/4/2012,SALE,22.00,-1,,,0100,,,-98
442,111123123129,,3/4/2012,SALE,48.72,-20,,,1074,,,-229
443,110129094659,,3/4/2012,SALE,62.00,-6,,,1074,,,-6
444,071008114339,,3/4/2012,VOID,22.00,1,,,0100,,,-97
445,071008114339,,3/4/2012,SALE,22.00,-1,,,0100,,,-98
446,111123123129,,3/5/2012,SALE,50.16,-2,,,5201,,,-231
447,110108090739,,3/5/2012,SALE,46.00,-25,,,5201,,,-2503
448,111123123129,,3/5/2012,SALE,50.16,-2,,,5201,,,-233
449,110108090739,,3/5/2012,SALE,46.00,-25,,,5201,,,-2528
450,111123123129,,3/5/2012,SALE,50.16,-1,,,2613,,,-234
451,110611114709,,3/5/2012,SALE,7.50,-20,,,5201,,,-50
452,070129151429,,3/5/2012,SALE,22.00,-1,,,0808,,,-349
453,071008114339,,3/5/2012,SALE,19.00,-1,,,2220,,,-99
454,080829100449,,3/5/2012,SALE,11.00,-10,,,0100,,,-372
455,071219103209,,3/5/2012,SALE,28.00,-1,,,5488,,,-25
456,111121111559,,3/5/2012,SALE,45.00,-1,,,9255,,,-8
457,111121111559,,3/5/2012,VOID,45.00,1,,,9255,,,-7
458,111121111559,,3/5/2012,SALE,45.00,-1,,,9255,,,-8
459,071008114339,,3/6/2012,SALE,19.00,-1,,,0100,,,-100
460,080829100449,,3/6/2012,SALE,11.00,-5,,,0100,,,-377
461,090227090009,,3/7/2012,SALE,75.00,-1,,,9292,,,-38
462,110108090739,,3/7/2012,SALE,47.00,-50,,,1074,,,-2578
463,090227090009,,3/7/2012,SALE,75.00,-1,,,1577,,,-39
464,071008114339,,3/7/2012,SALE,19.00,-1,,,0100,,,-101
465,110108090739,,3/8/2012,SALE,46.00,-30,,,6100,,,-2608
466,080829122439,,3/8/2012,SALE,16.00,-100,,,0072,,,-400
467,080829100449,,3/8/2012,SALE,10.00,-10,,,0430,,,-387
468,080829100449,,3/8/2012,SALE,10.00,-10,,,0430,,,-397
469,080829100449,,3/8/2012,VOID,10.00,10,,,0430,,,-387
470,080829100449,,3/8/2012,SALE,11.00,-5,,,0100,,,-392
471,071219103209,,3/8/2012,SALE,24.00,-1,,,2220,,,-26
472,111123123129,,3/9/2012,SALE,50.16,-6,,,8618,,,-240
473,080831143339,,3/9/2012,SALE,56.00,-2,,,63400,,,-6
474,111123123129,,3/9/2012,SALE,48.72,-2,,,9292,,,-242
475,071008114339,,3/9/2012,SALE,19.00,-1,,,0808,,,-102
476,080831143339,,3/9/2012,SALE,38.00,-2,,,63400,,,-8
477,081219114749,,3/9/2012,SALE,28.00,-1,,,9093,,,-51
478,110129081029,,3/9/2012,SALE,32.00,-10,,,5201,,,-10
479,110722092839,,3/9/2012,SALE,18.00,-30,,,5201,,,-30
480,110108090739,,3/10/2012,SALE,46.00,-10,,,9005,,,-2618
481,080517152339,,3/10/2012,SALE,27.00,-1,,,9005,,,-3
482,070423092559,,3/10/2012,SALE,0.00,-1,,,5488,,,-815
483,070423092559,,3/10/2012,SALE,0.00,-1,,,5488,,,-816
484,070423092559,,3/10/2012,VOID,0.00,1,,,5488,,,-815
485,071008114339,,3/10/2012,SALE,19.00,-1,,,0100,,,-103
486,080829100449,,3/10/2012,SALE,11.00,-5,,,0100,,,-397
487,110108090739,,3/11/2012,SALE,46.00,-3,,,7256,,,-2621
488,071008114339,,3/11/2012,SALE,19.00,-1,,,0100,,,-104
489,080829100449,,3/11/2012,SALE,11.00,-5,,,0100,,,-402
490,110108090739,,3/12/2012,SALE,46.00,-25,,,5201,,,-2646
491,111123123129,,3/12/2012,SALE,50.16,-4,,,5201,,,-246
492,081220155739,,3/12/2012,SALE,35.00,-1,,,2613,,,-17
493,070423092559,,3/12/2012,SALE,0.00,-20,,,2613,,,-835
494,081219114749,,3/12/2012,SALE,28.00,-1,,,9093,,,-52
495,080829100449,,3/12/2012,SALE,11.00,-5,,,0100,,,-407
